corp_code,fy,기업명,군,rcept_no,doc_type,kam_seq,kam_title,reason_text,procedure_text,title_source
01021949,2023,(주)덱스터스튜디오,콘텐츠,20240319000837,연결,1,사업부 CGU 손상검토,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표 감사에서 가장 유의적인 사항들입니다. 해당 사항들은 연결재무제표 전체에 대한 감사의 관점에서 우리의 의견형성 시 다루어졌으며, 우리는 이러한 사항에 대하여 별도의 의견을 제공하지는 않습니다. - VFX, VP사업부 CGU 손상평가연결재무제표에 대한 주석 5에 기술되어 있는 바와 같이 우리는 회사의 경영진이 자산손상을 시사하는 징후가 존재한다고 판단한 VFX,VP 사업부에 속하는 개별자산의장부금액이 유의적이며, 해당 사업부문의 회수가능금액 평가에 포함된 미래 현금흐름 추정에는 미래 사업에 대한 예상과 할인율등에 대한 경영진의 판단이 포함되는 점을 고려하여, 사업부 CGU 손상검토를 핵심감사사항으로 판단하였습니다. 연결회사의 사업부 CGU 손상평가와 관련한 회계처리에 대하여 ",우리가 수행한 주요 감사절차는 다음과 같습니다. - 회수가능금액을 평가하는데 참여한 경영진 측 전문가의 적격성 및 독립성 평가 - 경영진이 회수가능금액 추정에 사용한 가치평가 모델의 적절성 평가 - 미래 현금흐름 추정과 경영진이 승인한 사업계획 간 비교 - 회수가능금액 추정에 사용된 주요 가정의 합리성 평가 - 주요 가정의 변경이 손상 평가에 미치는 영향을 평가하기 위해 경영진이 사용한 할인율 등에 대한 민감도 분석결과 평가 - 관측가능한 정보를 사용하여 독립적으로 계산된 할인율을 경영진이 적용한 할인율과 비교,decl
01021949,2024,(주)덱스터스튜디오,콘텐츠,20250320001205,연결,1,"VFX, VP사업부 CGU 손상평가","연결재무제표에 대한 주석 13에 기술되어 있는 바와 같이 우리는 회사의 경영진이 자산손상을 시사하는 징후가 존재한다고 판단한 VFX, VP사업부에 속하는 개별자산의 장부금액이 유의적이며, 해당 사업부문의 회수가능금액 평가에 포함된 미래 현금흐름 추정에는 미래 사업에 대한 예상과 할인율 등에 대한 경영진의 판단이 포함되는점을 고려하여, 사업부 CGU 손상검토를 핵심감사사항으로 판단하였습니다.",ㆍ 회수가능금액을 평가하는데 참여한 경영진 측 전문가의 적격성 및 독립성 평가 ㆍ 경영진이 회수가능금액 추정에 사용한 가치평가 모델의 적절성 평가 ㆍ 미래 현금흐름 추정과 경영진이 승인한 사업계획 간 비교 ㆍ 회수가능금액 추정에 사용된 주요 가정의 합리성 평가 ㆍ 관측가능한 정보를 사용하여 독립적으로 계산된 할인율을 경영진이 적용한 할인율과 비교,subhead
01046203,2020,(주)로아앤코홀딩스,콘텐츠,20210319001133,연결,1,종속기업투자주식에 대한 검토,"재무제표에 대한 주석 1에 기술되어 있는 바와 같이, 회사의 당기말 현재 연결재무제표에 포함된 종속기업이 전기말 대비 3개 감소하였으며, 당기말 현재 연결재무제표에 대한 종속기업 또한 당기말 현재 매각예정으로 분류된 처분집단으로 구분하였습니다. 우리는 종속기업 투자와 관련한 장부금액이 회사의 재무제표에 미치는 영향이 중요하므로 종속기업에 대한 검토를 핵심감사 사항으로 식별하였습니다.",핵심감사사항에 대응하기 위하여 우리는 다음을 포함한 감사절차를 수행하였습니다. '- 경영진이 자산손상 징후를 검토하는 절차 및 그 결과를 이해하고 평가 '- 종속기업 처분손익의 귀속시기를 검토하는 절차 및 그 결과를 평가 '- 매각예정으로 분류된 처분집단에 대한 검토절차의 타당성 평가 '- 종속기업 처분에 따른 관련 처분손익의 타당성 검토,subhead
01046203,2021,(주)로아앤코홀딩스,콘텐츠,20220324000004,연결,1,관계기업 투자주식에 대한 검토,"관계기업 투자주식의 장부가액은 당기말 현재 연결재무제표 상 총자산 중 19.5%를 차지하고 있으며, 당기 중 관계기업 투자와 관련하여 거액의 관계기업 처분손익 및 평가손익을 인식하였습니다. 우리는 관계기업 투자주식의 취득, 처분 및 평가의 금액이 회사의 재무제표에 미치는 영향이 중요하므로 관계기업 투자주식에 대한 검토를 핵심감사 사항으로 식별하였습니다.","핵심감사사항에 대응하기 위하여 우리는 다음을 포함한 감사절차를 수행하였습니다. - 관계기업 투자주식의 취득 및 처분거래에 대한 절차 및 자금흐름에 대한 검토 - 종속기업 및 관계기업 주식의 취득 및 처분과 관련된 파생상품 거래에 대한 검토 - 종속기업 및 관계기업 투자주식 처분손익의 귀속시기에 대한 검토 및 평가 - 경영진이 자산손상 징후를 검토하는 절차 및 그 결과를 이해하고 평가 (2) 전환사채의 발행, 전환 및 평가",subhead
01046203,2021,(주)로아앤코홀딩스,콘텐츠,20220324000004,연결,2,"전환사채의 발행, 전환 및 평가","재무제표에 대한 주석 16.에 기술되어 있는 바와 같이, 회사의 당기말 현재 재무상태표상 전환사채(무보증사모전환사채)의 액면가액은 46,200백만원으로 전기말 대비 40,200백만원만큼 증가하였습니다. 이로 인하여 당기말 현재 부채총액이 전기말 대비 급격히 상승하였으며, 동 전환사채와 관련된 전환권대가, 전환권조정, 파생상품의 평가 및 처분손익의 금액이 재무상태 및 경영성과에 상당한 영향을 미치고 있습니다. 우리는 전환사채의 발행, 전환 및 평가와 관련된 금액이 회사의 재무제표에 미치는 영향이 중요하므로 이를 핵심감사사항으로 식별하였습니다.","핵심감사사항에 대응하기 위하여 우리는 다음을 포함한 감사절차를 수행하였습니다. - 전환사채의 발행, 전환 및 상환에 관련된 이사회 의사록 검토 및 관련 공시의 적절성 평가 - 전환사채 및 관련 파생상품의 평가 절차 및 그 결과의 이해 및 검토 - 복합금융상품의 평가에 대한 사용된 주요 가정의 합리성 평가 - 전환사채의 전환청구에 따른 관련 자본금 등의 변동과 관련된 절차의 평가",subhead
01046203,2022,(주)로아앤코홀딩스,콘텐츠,20230407003525,연결,1,보고기간 말 특수관계자 거래의 경제적 실질 및 완전성,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 재무제표감사에서 가장 유의적인사항들입니다. 해당 사항들은 재무제표 전체에 대한 감사의 관점에서 우리의 의견형성시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다.회사의 특수관계자 거래는 대부분 자금거래이므로 보고기간말 특수관계자 자금거래에 대한 경제적실질 및 완전성에 대하여 고유위험이 높다고 판단하였습니다. 따라서 우리는 보고기간 말 특수관계자 거래의 경제적 실질 및 완전성을 핵심감사사항으로 선정하였습니다. 보고기간말 특수관계자 거래에 대한 경제적실질 및 완전성 검토하기 위한 우리의 감사절차는 다음을 포함합니다. - 연결실체의 투자활동 및 특수관계자 거래에 대한 회사의 주요 내부통제의 설계, 이행 및 운영을 평가- 특수관계자 거래의 완전성을 확인하기 위한 확대된 분개테스트(Journal Entry Test) 수행 - 특수관계자 거래에 대한 경제적 실질 확인을 위한 주요 금전소비대차 계약서 검토- 연결실체의 기중거래 중 1천만원 이상 지출거래에 대한 원시증빙 확인- 디지털포렌식 방식을 사용한 외부조사에 따른 지배회사의 등기감사에 의한 조사보고서 수령 및 검토",,decl
01046203,2023,(주)로아앤코홀딩스,콘텐츠,20240408004101,연결,1,보고기간 말 특수관계자 거래의 경제적 실질 및 완전성,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 재무제표감사에서 가장 유의적인사항들입니다. 해당 사항들은 재무제표 전체에 대한 감사의 관점에서 우리의 의견형성시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다.회사의 특수관계자 거래는 대부분 자금거래이므로 보고기간말 특수관계자 자금거래에 대한 경제적실질 및 완전성에 대하여 고유위험이 높다고 판단하였습니다. 따라서 우리는 보고기간 말 특수관계자 거래의 경제적 실질 및 완전성을 핵심감사사항으로 선정하였습니다. 보고기간말 특수관계자 거래에 대한 경제적실질 및 완전성 검토하기 위한 우리의 감사절차는 다음을 포함합니다. - 연결실체의 투자활동 및 특수관계자 거래에 대한 회사의 주요 내부통제의 설계, 이행 및 운영을 평가- 특수관계자 거래의 완전성을 확인하기 위한 확대된 분개테스트(Journal Entry Test) 수행 - 특수관계자 거래에 대한 경제적 실질 확인을 위한 주요 금전소비대차 계약서 검토- 연결실체의 기중거래 중 1천만원 이상 지출거래에 대한 원시증빙 확인- 디지털포렌식 방식을 사용한 외부조사에 따른 지배회사의 등기감사에 의한 조사보고서 수령 및 검토",,decl
01047840,2020,미스터블루(주),콘텐츠,20210317001150,연결,1,온라인매출의 실재성과 기간귀속,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표감사에서 가장 유의적인 사항입니다. 해당 사항은 연결재무제표 전체에 대한 감사의 관점에서 우리의 의견형성 시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다. 온라인매출의 실재성과 기간귀속 회사는 온라인 및 오프라인에서의 만화콘텐츠 서비스제공 등을 목적으로 하고 있습니다. 회사의 매출 중 온라인매출은 대부분 회사와 소비자 간의 거래로 이루어져 있어, 회사가 고객과 체결한 계약의 복잡성 및 다양성은 제한적이지만 처리하여야 할 거래 건수는 매우 많습니다. 이에 온라인매출 인식을 위해서 전산시스템의 이용을 포함한 내부 프로세스를 필요로 합니다. 또한, 온라인매출은 회사의 주요 성과지표 중 하나이고 온라인매출이 적절하지 않은 기간에 인식되거나 목표 또는 기대치 달성을 위한 부정의 발생 등 고유위험을 불러일으킬 수 있으므로 감사인은 온라인매출의 실재성과 기간귀속을 핵심감사사항으로 식별하였습니다. 우리가 온라인매출인식과 관련하여 수행한 주요 감사 절차는 다음과 같습니다. - 수익인식 회계정책 이해 및 평가 - 수익의 실재성 테스트를 위한 생성 데이터의 검증 - 콘텐츠 이용에 사용할 수 있는 미사용 온라인 머니와 관련된 이연수익 재계산",,lookback
01047840,2021,미스터블루(주),콘텐츠,20220316001231,연결,1,온라인매출의 실재성과 기간귀속,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표감사에서 가장 유의적인 사항입니다. 해당 사항은 연결재무제표 전체에 대한 감사의 관점에서 우리의 의견형성 시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다. 온라인매출의 실재성과 기간귀속 회사는 온라인 및 오프라인에서의 만화콘텐츠 서비스제공 등을 사업목적으로 하고 있습니다. 회사의 매출 중 온라인매출은 대부분 회사와 소비자 간의 거래로 이루어져 있어, 회사가 고객과 체결한 계약의 복잡성 및 다양성은 제한적이지만 처리하여야 할 거래 건수는 매우 많습니다. 이에 온라인매출 인식을 위해서 전산시스템의 이용을 포함한 내부 프로세스를 필요로 합니다. 또한, 온라인매출은 회사의 주요 성과지표 중 하나이고 온라인매출이 적절하지 않은 기간에 인식되거나 목표 또는 기대치 달성을 위한 부정의 발생 등 고유위험을 불러일으킬 수 있으므로 감사인은 온라인매출의 실재성과 기간귀속을 핵심감사사항으로 식별하였습니다. 우리가 온라인매출인식과 관련하여 수행한 주요 감사 절차는 다음과 같습니다. - 수익인식 회계정책 이해 및 평가 - 수익의 실재성 테스트를 위한 생성 데이터의 검증 - 콘텐츠 이용에 사용할 수 있는 미사용 온라인 머니와 관련된 이연수익 재계산",,lookback
01047840,2022,미스터블루(주),콘텐츠,20240228007261,별도,1,온라인매출의 실재성과 기간귀속,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 재무제표감사에서 가장 유의적인사항입니다. 해당 사항은 재무제표 전체에 대한 감사의 관점에서 우리의 의견형성 시다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다. 온라인매출의 실재성과 기간귀속 회사는 온라인 및 오프라인에서의 만화콘텐츠 서비스제공 등을 사업목적으로 하고 있습니다. 회사의 매출 중 온라인매출은 대부분 회사와 소비자 간의 거래로 이루어져 있어, 회사가 고객과 체결한 계약의 복잡성 및 다양성은 제한적이지만 처리하여야 할 거래 건수는 매우 많습니다. 이에 온라인매출 인식을 위해서 전산시스템의 이용을 포함한 내부 프로세스를 필요로 합니다. 또한, 온라인매출은 회사의 주요 성과지표 중 하나이고 온라인매출이 적절하지 않은 기간에 인식되거나 목표 또는 기대치 달성을 위한 부정의 발생 등 고유위험을 불러일으킬 수 있으므로 감사인은 온라인매출의 실재성과 기간귀속을 핵심감사사항으로 식별하였습니다. 우리가 온라인매출인식과 관련하여 수행한 주요 감사 절차는 다음과 같습니다. - 회사의 수익인식 프로세스와 관련된 IT를 포함한 주요 내부 통제의 설계의 적정성 및 운영의 효과성에 대하여 확인하였습니다.- 수익의 실재성 테스트를 위한 생성 데이터의 검증 및 회계기간 중 발생한 결제수단별 매출금액 중 추출된 샘플건에 대하여 제3자(지급결제 대행사 등)의 시스템 상 매출집계 금액 등의 외부증빙과 회사의 매출금액 간의 일치 여부를 확인하였습니다.- 콘텐츠 이용에 사용할 수 있는 미사용 온라인 머니와 관련된 이연수익 재계산했으며, 특정시점 전후로 발생한 매출거래 중 추출된 샘플거래에 대하여 적절한 기간에 매출을 인식하였는지 테스트를 수행하였습니다.",,lookback
01047840,2023,미스터블루(주),콘텐츠,20240313001753,연결,1,온라인매출의 실재성과 기간귀속,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표감사에서 가장 유의적인사항입니다. 해당 사항은 연결재무제표 전체에 대한 감사의 관점에서 우리의 의견형성 시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다. 온라인매출의 실재성과 기간귀속 (1) 핵심감사 사항으로 결정한 사유연결회사는 온라인 및 오프라인에서의 만화콘텐츠 서비스제공 등을 사업목적으로 하고 있습니다. 연결회사의 온라인 매출은 고객이 콘텐츠를 구독하는 시점에 인식되며 이후 연결회사가 권리를 갖게 되는 금액으로 조정 반영됩니다.연결회사의 영업수익에서 온라인매출이 차지하는 비중이 유의적이며, 연결회사와 소비자 간의 거래로 이루어져 있고 표준화된 계약에 따라 거래가 이뤄져 복잡성 및 다양성은 제한적이지만 처리하여야 할 거래 건수는 매우 많습니다. 이에 온라인매출의 실재성과 정확성에 유의적인 왜곡표시위험이 있는 것으로 판단, 우리는 이 유형의 수익인식과 관련한 회계처리를 핵심감사사항으로 선정하였습니다. (2) 온라인매출인식과 관련하여 수행한 주요 감사절차- 온라인매출 수익인식 회계정책을 확인하고 수익인식 프로세스 관련하여 주요 내부통제의 설계의 적정성 및 운영의 효과성에 대한 확인- 수익의 실재성 테스트를 위하여 회계기간 중 발생한 결제수단별 매출금액 중 추출된 샘플건에 대하여 제3자(지급결제 대행사 등)의 시스템 상 매출집계 금액 등의 외부증빙과 연결회사의 매출금액 간의 일치 여부 확인- 콘텐츠 이용에 사용할 수 있는 미사용 온라인 머니와 관련된 이연수익 재계산했으며, 특정시점 전후로 발생한 매출거래 중 추출된 샘플거래에 대하여 적절한 기간에 매출을 인식하였는지 테스트를 수행",,lookback
01047840,2024,미스터블루(주),콘텐츠,20250312000988,연결,1,이 유형의 수익인식과 관련한 회계처리,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표감사에서 가장 유의적인사항입니다. 해당 사항은 연결재무제표 전체에 대한 감사의 관점에서 우리의 의견형성 시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다. 온라인매출의 실재성과 기간귀속(1) 핵심감사 사항으로 결정한 사유연결회사는 온라인 및 오프라인에서의 만화 및 게임콘텐츠 서비스제공 등을 사업목적으로 하고 있습니다. 연결회사의 온라인 매출은 고객이 콘텐츠를 구독하는 시점에 인식되며 이후 연결회사가 권리를 갖게 되는 금액으로 조정 반영됩니다.연결회사의 영업수익에서 온라인매출이 차지하는 비중이 유의적이며, 연결회사와 소비자 간의 거래로 이루어져 있고 표준화된 계약에 따라 거래가 이뤄져 복잡성 및 다양성은 제한적이지만 처리하여야 할 거래 건수는 매우 많습니다. 이에 온라인매출의 실재성과 정확성에 유의적인 왜곡표시위험이 있는 것으로 판단, 우리는 이 유형의 수익인식과 관련한 회계처리를 핵심감사사항으로 선정하였습니다.(2) 온라인매출인식과 관련하여 수행한 주요 감사절차- 온라인매출 수익인식 회계정책을 확인하고 수익인식 프로세스 관련하여 주요 내부통제의 설계의 적정성 및 운영의 효과성에 대한 확인- 수익의 실재성 테스트를 위하여 회계기간 중 발생한 결제수단별 매출금액 중 추출된 샘플건에 대하여 제3자(지급결제 대행사 등)의 시스템 상 매출집계 금액 등의 외부증빙과 연결회사의 매출금액 간의 일치 여부 확인- 콘텐츠 이용에 사용할 수 있는 미사용 온라인 머니와 관련된 이연수익 재계산했으며, 특정시점 전후로 발생한 매출거래 중 추출된 샘플거래에 대하여 적절한 기간에 매출을 인식하였는지 테스트를 수행",,decl
01067516,2019,(주)골프존,게임,20200330004449,연결,1,기업회계기준서 제1116호 '리스' 최초 적용,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표감사에서 가장 유의적인 사항들입니다. 해당 사항들은 연결재무제표 전체에 대한 감사의 관점에서 그리고 우리의 의견형성시 다루어졌으며, 우리는 이러한 사항에 대하여 별도의 의견을 제공하지는 않습니다. (1) 기업회계기준서 제1116호 '리스' 최초 적용 연결실체는 주석 2와 13에서 기술한 바와 같이, 새로운 리스 기준서 도입에 따라 리스 기초효과로 사용권자산 및 리스부채로 각각 22,881,049천원과 21,141,164천원을인식하였습니다. 새로운 리스 기준서의 도입은 연결실체의 2019년 1월 1일의 부채비율을 30.34%에서 41.19%로 증가시키는 등 연결재무제표에 미치는 영향이 유의적입니다. 또한 사용권자산 및 리스부채 측정시 사용되는 리스기간 및 할인율 산정시에는경영진의 유의적인 판단과 추정이 요구됩니다. 따라서 리스의 금액적 중요성과 경영진의 유의적인 판단과 추정에 따른 재무제표의 왜곡표시 위험을 고려하여 우리는 리스 회계처리 적정성을 핵심감사사항으로 결정하였습니다. 해당 핵심감사사항에 대하여 ",우리가 수행한 주요 감사절차는 다음과 같습니다. - 기업회계기준서 제1116호 도입에 따라 변경된 리스 회계정책의 이해 - 사용권자산 및 리스부채 측정에 사용된 리스기간 및 할인율의 가정 검토 - 기초전환일의 리스계약 목록을 통해 기초 사용권자산 및 리스부채 누락 여부 검토 - 기중 리스 관련 비용 원장의 전체적인 검토를 통해 사용권자산 및 리스부채 계상 누락 여부 검토 - 기업회계기준서 제1116호 최초 도입영향 및 주석사항 공시의 적절성 검토,lookback
01067516,2020,(주)골프존,게임,20210318001313,연결,1,변동대가 및 고객에게 지급할 대가 인식 오류로 인한 수익의 과대 인식,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표감사에서 가장 유의적인 사항들입니다. 해당 사항들은 연결재무제표 전체에 대한 감사의 관점에서 우리의 의견형성시 다루어졌으며, 우리는 이러한 사항에 대하여 별도의 의견을 제공하지는 않습니다. (1) 변동대가 및 고객에게 지급할 대가 인식 오류로 인한 수익의 과대 인식 연결실체는 주요 매출로 골프시뮬레이터 판매와 온라인서비스를 제공하고 있습니다.연결실체는 이러한 매출을 증대시키기 위해 다양한 판매촉진활동(포인트 및 쿠폰지급, 할인정책, 보상판매 등)을 시행하고 있으며, 매출액은 변동대가 및 고객에게 지급하는 대가를 고려하여 결산시 매출의 조정항목으로 회계처리하고 있습니다. 매출은 회사 경영진의 주요 성과 지표이며, 다양한 판매촉진활동으로 인해 고의 또는 오류에 의한 수익의 과대 인식 위험이 존재합니다. 따라서, 우리는 골프시뮬레이터 판매 및 온라인서비스와 관련된 변동대가 및 고객에게 지급할 대가와 관련한 매출조정 회계처리를 핵심감사사항으로 선정하였습니다. 이와 관련하여 ",우리가 수행한 주요 감사절차는 다음과 같습니다. - 판매촉진활동 유형 및 매출조정 회계처리에 대한 이해 - 판매촉진비 및 매출조정금액의 월별 추세 분석 등 분석적 절차 수행 - 판매촉진비 및 매출조정금액의 유형별 검토를 통해 비정상적인 유형이 존재하는지 검토 - 판매촉진비 및 광고선전비 계정 중 매출조정 항목에 해당하는 추가적인 금액이 있 는지 시사의 방법을 통해 관련 문서 및 계약 검토 - 연결실체의 판매촉진 유형 중 암묵적인 약속 성격의 판매촉진비가 있는지 검토,lookback
01067516,2021,(주)골프존,게임,20220317001233,연결,1,변동대가 및 고객에게 지급할 대가 인식 오류로 인한 수익의 과대 인식,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표감사에서 가장 유의적인 사항들입니다. 해당 사항들은 연결재무제표 전체에 대한 감사의 관점에서 우리의 의견형성시 다루어졌으며, 우리는 이러한 사항에 대하여 별도의 의견을 제공하지는 않습니다. (1) 변동대가 및 고객에게 지급할 대가 인식 오류로 인한 수익의 과대 인식 연결실체는 주요 매출로 골프시뮬레이터 판매와 온라인서비스를 제공하고 있습니다.연결실체는 이러한 매출을 증대시키기 위해 다양한 판매촉진활동(포인트 및 쿠폰지급, 할인정책, 보상판매 등)을 시행하고 있으며, 매출액은 변동대가 및 고객에게 지급하는 대가를 고려하여 결산시 매출의 조정항목으로 회계처리하고 있습니다. 매출은 회사 경영진의 주요 성과 지표이며, 다양한 판매촉진활동으로 인해 고의 또는 오류에의한 수익의 과대 인식 위험이 존재합니다. 따라서, 우리는 골프시뮬레이터 판매 및 온라인서비스와 관련된 변동대가 및 고객에게 지급할 대가와 관련한 매출조정 회계처리를 핵심감사사항으로 선정하였습니다. 이와 관련하여 ",우리가 수행한 주요 감사절차는 다음과 같습니다. - 판매촉진활동 유형 및 매출조정 회계처리에 대한 이해 - 판매촉진비 및 매출조정금액의 월별 추세 분석 등 분석적 절차 수행 - 판매촉진비 및 매출조정금액의 유형별 검토를 통해 비정상적인 유형이 존재하는지 검토 - 판매촉진비 및 광고선전비 계정 중 매출조정 항목에 해당하는 추가적인 금액이 있 는지 시사의 방법을 통해 관련 문서 및 계약 검토 - 연결실체의 판매촉진 유형 중 암묵적인 약속 성격의 판매촉진비가 있는지 검토,lookback
01067516,2022,(주)골프존,게임,20230323001498,연결,1,변동대가 및 고객에게 지급할 대가 인식 오류로 인한 수익의 과대 인식,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표감사에서 가장 유의적인 사항들입니다. 해당 사항들은 연결재무제표 전체에 대한 감사의 관점에서 우리의 의견형성시 다루어졌으며, 우리는 이러한 사항에 대하여 별도의 의견을 제공하지는 않습니다. (1) 변동대가 및 고객에게 지급할 대가 인식 오류로 인한 수익의 과대 인식 연결실체는 주요 매출로 골프시뮬레이터 판매와 온라인서비스를 제공하고 있습니다.연결실체는 이러한 매출을 증대시키기 위해 다양한 판매촉진활동(포인트 및 쿠폰지급, 할인정책, 보상판매 등)을 시행하고 있으며, 매출액은 변동대가 및 고객에게 지급하는 대가를 고려하여 결산시 매출의 조정항목으로 회계처리하고 있습니다. 매출은 회사 경영진의 주요 성과 지표이며, 다양한 판매촉진활동으로 인해 고의 또는 오류에의한 수익의 과대 인식 위험이 존재합니다. 따라서, 우리는 골프시뮬레이터 판매 및 온라인서비스와 관련된 변동대가 및 고객에게 지급할 대가와 관련한 매출조정 회계처리를 핵심감사사항으로 선정하였습니다. 이와 관련하여 ",우리가 수행한 주요 감사절차는 다음과 같습니다. - 판매촉진활동 유형 및 매출조정 회계처리에 대한 이해 - 판매촉진비 및 매출조정금액의 월별 추세 분석 등 분석적 절차 수행 - 판매촉진비 및 매출조정금액의 유형별 검토를 통해 비정상적인 유형이 존재하는지 검토 - 판매촉진비 및 광고선전비 계정 중 매출조정 항목에 해당하는 추가적인 금액이 있 는지 시사의 방법을 통해 관련 문서 및 계약 검토,lookback
01067516,2023,(주)골프존,게임,20240321001611,연결,1,연결실체 매출액의 대부분은 골프시뮬레이터 판매 및 온라인서비스 거래로 구성되어있으며,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표감사에서 가장 유의적인 사항들입니다. 해당 사항들은 연결재무제표 전체에 대한 감사의 관점에서 우리의 의견형성시 다루어졌으며, 우리는 이러한 사항에 대하여 별도의 의견을 제공하지는 않습니다. (1) 변동대가 및 고객에게 지급할 대가 인식 오류로 인한 수익의 과대 인식 연결실체 매출액의 대부분은 골프시뮬레이터 판매 및 온라인서비스 거래로 구성되어있으며 , 연결실체는 매출액 증대를 위해 다양한 판매촉진제도(포인트 및 쿠폰지급, 할인정책, 보상판매 등)를 시행하고 있습니다. 이러한 판매촉진제도의 적용에 따라 발생하는 변동대가 및 고객에게 지급하는 대가는 매출액의 조정항목으로 회계처리되고 있습니다. 연결실체의 매출액은 회사 경영진의 주요 성과 지표임과 동시에 판매촉진제도의 복잡성으로 인해 고의 또는 오류로 인한 과대계상위험이 존재합니다 . 따라서, 우리는골프시뮬레이터 판매 및 온라인서비스와 관련된 변동대가 및 고객에게 지급할 대가와 관련한 매출조정 회계처리를 핵심감사사항으로 선정하였습니다. 이와 관련하여 ",우리가 수행한 주요 감사절차는 다음과 같습니다. - 판매촉진활동 유형 및 매출조정 회계처리에 대한 이해 - 판매촉진비 및 매출조정금액의 월별 추세 분석 등 분석적 절차 수행 - 판매촉진비 및 매출조정금액의 유형별 검토를 통해 비정상적인 유형이 존재하는지 검토 - 판매촉진비 및 광고선전비 계정 중 매출조정 항목에 해당하는 추가적인 금액이 있 는지 시사의 방법을 통해 관련 문서 및 계약 검토,lookback
01082418,2022,(주)에스에이엠지엔터테인먼트,콘텐츠,20230317000881,연결,1,수준 3 파생상품 공정가치 평가의 적정성,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표감사에서 가장 유의적인사항들입니다. 해당 사항들은 연결재무제표 전체에 대한 감사의 관점에서 우리의 의견형성 시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는않습니다. (1) 수준 3 파생상품 공정가치 평가의 적정성 연결재무제표에 대한 주석 31(5)에 기재된 바와 같이, 회사는 당기 중 상환전환우선주를 보통주로 전환하였습니다. 회사는 상환전환우선주에 대하여 부채요소와 자본요소(파생상품)를 분리하여 각각 금융부채로 인식하였으며, 보통주 전환 시 자본요소(파생상품)에 대해 공정가치 평가 후 자본으로 대체하고 있습니다. 해당 자본요소는 공정가치 수준3으로 분류되는 항목이며, 수준3으로 분류한 금융상품의 공정가치 측정에는 복잡한 평가모형과 관측 가능하지 않은 투입변수들이 사용됩니다. 이 경우 경영진이 사용한 평가모형 및 관측 가능하지 않은 투입변수에 따라 측정결과가 유의적으로 변동할 수 있어 회계추정의 불확실성이 존재합니다. 우리는 수준3 파생상품의 규모와 적용 가능한 평가 기법의 채택 및 관측 가능하지 않은 투입 변수의 영향을 고려하여 수준3으로 분류된 파생상품에 대한 공정가치 평가를 핵심감사사항으로 결정하였습니다. 핵심감사사항에 대응하기 위해 우리는 다음을 포함한 감사절차를 수행하였습니다. - 수준 3 파생상품 공정가치 평가 관련 회사의 내부통제에 대한 이해 및 평가 - 수준 3 파생상품 공정가치 평가를 위하여 경영진이 활용한 외부평가기관의 적격성과 독립성 평가- 경영진의 공정가치 평가방법론 및 주요 가정의 합리성 평가 - 회사가 자체적으로 산출한 공정가치 평가결과와 감사인이 독립적으로 추정한 결과가 유의적인 차이가 있는지 비교 검증",,lookback
